Ano,Idcomu,Comunidad,Codigo,Funcion,Total
2007,19,melilla,41,"Agricultura, Pesca y Alimentación",34699
2007,19,melilla,42,Industria y Energía,4917100
2007,19,melilla,43,"Comercio, Turismo y Pymes",7466923.02
2007,19,melilla,44,Subvenciones al Transporte,334000
2007,19,melilla,45,Infraestructuras,4.203077538E7
2007,19,melilla,46,"Investigación, Desarrollo e Innovación",0
2007,19,melilla,49,Otras Actuaciones de Carácter Económico,5168438.5
2007,19,melilla,91,Alta Dirección,1.4056597E7
2007,19,melilla,92,Servicios de Carácter General,2.511396603E7
2007,19,melilla,93,Administración Financiera y Tributaria,0
2007,19,melilla,94,Transferencias a otras Administraciones Públicas,0
2007,19,melilla,95,Deuda Pública,0
2008,1,andalucía,11,Justicia,4.46463018E8
2008,1,andalucía,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.27771285E8
2008,1,andalucía,14,Política Exterior,1.11852161E8
2008,1,andalucía,21,Pensiones,5.124623E7
2008,1,andalucía,22,Otras Prestaciones Económicas,0
2008,1,andalucía,23,Servicios Sociales y Promoción Social,1.840650587E9
2008,1,andalucía,24,Fomento del Empleo,1.131690232E9
2008,1,andalucía,26,Acceso a la Vivienda y Fomento de la Edificación,4.7298346E8
2008,1,andalucía,29,Gestión y Administración de la Seguridad Social,0
2008,1,andalucía,31,Sanidad,9.475144543E9
2008,1,andalucía,32,Educación,6.75245602E9
2008,1,andalucía,33,Cultura,4.74642128E8
2008,1,andalucía,41,"Agricultura, Pesca y Alimentación",2.501296757E9
2008,1,andalucía,42,Industria y Energía,1.06812309E8
2008,1,andalucía,43,"Comercio, Turismo y Pymes",7.22434577E8
2008,1,andalucía,44,Subvenciones al Transporte,0
2008,1,andalucía,45,Infraestructuras,2.332867147E9
2008,1,andalucía,46,"Investigación, Desarrollo e Innovación",5.20060324E8
2008,1,andalucía,49,Otras Actuaciones de Carácter Económico,3.48494873E8
2008,1,andalucía,91,Alta Dirección,1.16231408E8
2008,1,andalucía,92,Servicios de Carácter General,8.35470198E8
2008,1,andalucía,93,Administración Financiera y Tributaria,1.06770404E8
2008,1,andalucía,94,Transferencias a otras Administraciones Públicas,2.303293524E9
2008,1,andalucía,95,Deuda Pública,1.183164947E9
2008,2,aragón,11,Justicia,5.372286891E7
2008,2,aragón,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.466610088E7
2008,2,aragón,14,Política Exterior,9993463.63
2008,2,aragón,21,Pensiones,1.942E7
2008,2,aragón,22,Otras Prestaciones Económicas,0
2008,2,aragón,23,Servicios Sociales y Promoción Social,2.5368895421E8
2008,2,aragón,24,Fomento del Empleo,1.3929338033E8
2008,2,aragón,26,Acceso a la Vivienda y Fomento de la Edificación,7.869624485E7
2008,2,aragón,29,Gestión y Administración de la Seguridad Social,0
2008,2,aragón,31,Sanidad,1.74546270613E9
2008,2,aragón,32,Educación,1.0272649908E9
2008,2,aragón,33,Cultura,1.2206683682E8
2008,2,aragón,41,"Agricultura, Pesca y Alimentación",7.7031570914E8
2008,2,aragón,42,Industria y Energía,4.908364237E7
2008,2,aragón,43,"Comercio, Turismo y Pymes",6.01836929E7
2008,2,aragón,44,Subvenciones al Transporte,0
2008,2,aragón,45,Infraestructuras,3.6474752993E8
2008,2,aragón,46,"Investigación, Desarrollo e Innovación",5.546217331E7
2008,2,aragón,49,Otras Actuaciones de Carácter Económico,2.548330868E7
2008,2,aragón,91,Alta Dirección,3.107939589E7
2008,2,aragón,92,Servicios de Carácter General,4.2734538419E8
2008,2,aragón,93,Administración Financiera y Tributaria,1.1502771353E8
2008,2,aragón,94,Transferencias a otras Administraciones Públicas,6.1592105E7
2008,2,aragón,95,Deuda Pública,1.4322779205E8
2008,3,asturias,11,Justicia,2.4766526E7
2008,3,asturias,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.8944327E7
2008,3,asturias,14,Política Exterior,1.4466164E7
2008,3,asturias,21,Pensiones,0
2008,3,asturias,22,Otras Prestaciones Económicas,0
2008,3,asturias,23,Servicios Sociales y Promoción Social,2.51123278E8
2008,3,asturias,24,Fomento del Empleo,1.57494756E8
2008,3,asturias,26,Acceso a la Vivienda y Fomento de la Edificación,6.225495E7
2008,3,asturias,29,Gestión y Administración de la Seguridad Social,2550029
2008,3,asturias,31,Sanidad,1.356892267E9
2008,3,asturias,32,Educación,8.12364836E8
2008,3,asturias,33,Cultura,9.3025439E7
2008,3,asturias,41,"Agricultura, Pesca y Alimentación",1.84468051E8
2008,3,asturias,42,Industria y Energía,8.5690341E7
2008,3,asturias,43,"Comercio, Turismo y Pymes",3.1175264E7
2008,3,asturias,44,Subvenciones al Transporte,0
2008,3,asturias,45,Infraestructuras,3.63394525E8
2008,3,asturias,46,"Investigación, Desarrollo e Innovación",4.5327642E7
2008,3,asturias,49,Otras Actuaciones de Carácter Económico,3.701659E7
2008,3,asturias,91,Alta Dirección,3.1483205E7
2008,3,asturias,92,Servicios de Carácter General,1.53914566E8
2008,3,asturias,93,Administración Financiera y Tributaria,3.4696711E7
2008,3,asturias,94,Transferencias a otras Administraciones Públicas,0
2008,3,asturias,95,Deuda Pública,1.293E8
2008,4,baleares,11,Justicia,196643
2008,4,baleares,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.6055429E7
2008,4,baleares,14,Política Exterior,1.9728586E7
2008,4,baleares,21,Pensiones,1.2430016E7
2008,4,baleares,22,Otras Prestaciones Económicas,0
2008,4,baleares,23,Servicios Sociales y Promoción Social,8.7379851E7
2008,4,baleares,24,Fomento del Empleo,9.5228519E7
2008,4,baleares,26,Acceso a la Vivienda y Fomento de la Edificación,1.8708984E7
2008,4,baleares,29,Gestión y Administración de la Seguridad Social,0
2008,4,baleares,31,Sanidad,1.197299958E9
2008,4,baleares,32,Educación,7.80452136E8
2008,4,baleares,33,Cultura,3.9324729E7
2008,4,baleares,41,"Agricultura, Pesca y Alimentación",6.8830886E7
2008,4,baleares,42,Industria y Energía,3.7704477E7
2008,4,baleares,43,"Comercio, Turismo y Pymes",8.3763379E7
2008,4,baleares,44,Subvenciones al Transporte,0
2008,4,baleares,45,Infraestructuras,3.56355569E8
2008,4,baleares,46,"Investigación, Desarrollo e Innovación",2.3395872E7
2008,4,baleares,49,Otras Actuaciones de Carácter Económico,2.256076E7
2008,4,baleares,91,Alta Dirección,4.5063248E7
2008,4,baleares,92,Servicios de Carácter General,1.14674603E8
2008,4,baleares,93,Administración Financiera y Tributaria,1.5175976E7
2008,4,baleares,94,Transferencias a otras Administraciones Públicas,1.70949829E8
2008,4,baleares,95,Deuda Pública,1.12988593E8
2008,5,canarias,11,Justicia,1.63344822E8
2008,5,canarias,13,Seguridad Ciudadana e Instituciones Penitenciarias,3.3390525E7
2008,5,canarias,14,Política Exterior,2.1927702E7
2008,5,canarias,21,Pensiones,7850660
2008,5,canarias,22,Otras Prestaciones Económicas,0
2008,5,canarias,23,Servicios Sociales y Promoción Social,3.38221166E8
2008,5,canarias,24,Fomento del Empleo,2.62345674E8
2008,5,canarias,26,Acceso a la Vivienda y Fomento de la Edificación,1.40036314E8
2008,5,canarias,29,Gestión y Administración de la Seguridad Social,0
2008,5,canarias,31,Sanidad,2.786958096E9
2008,5,canarias,32,Educación,1.714836813E9
2008,5,canarias,33,Cultura,8.5401635E7
2008,5,canarias,41,"Agricultura, Pesca y Alimentación",1.45437311E8
2008,5,canarias,42,Industria y Energía,4.4241079E7
2008,5,canarias,43,"Comercio, Turismo y Pymes",8.6819806E7
2008,5,canarias,44,Subvenciones al Transporte,0
2008,5,canarias,45,Infraestructuras,7.27276006E8
2008,5,canarias,46,"Investigación, Desarrollo e Innovación",6.6575788E7
2008,5,canarias,49,Otras Actuaciones de Carácter Económico,3.964277E7
2008,5,canarias,91,Alta Dirección,4.5104632E7
2008,5,canarias,92,Servicios de Carácter General,2.47703604E8
2008,5,canarias,93,Administración Financiera y Tributaria,6.6673223E7
2008,5,canarias,94,Transferencias a otras Administraciones Públicas,1.99047267E8
2008,5,canarias,95,Deuda Pública,2.69658098E8
2008,6,cantabria,11,Justicia,2.9240284E7
2008,6,cantabria,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.318202E7
2008,6,cantabria,14,Política Exterior,8175778
2008,6,cantabria,21,Pensiones,4215000
2008,6,cantabria,22,Otras Prestaciones Económicas,0
2008,6,cantabria,23,Servicios Sociales y Promoción Social,1.60566715E8
2008,6,cantabria,24,Fomento del Empleo,6.9299714E7
2008,6,cantabria,26,Acceso a la Vivienda y Fomento de la Edificación,3.8251072E7
2008,6,cantabria,29,Gestión y Administración de la Seguridad Social,0
2008,6,cantabria,31,Sanidad,7.52294076E8
2008,6,cantabria,32,Educación,5.08161985E8
2008,6,cantabria,33,Cultura,5.8536793E7
2008,6,cantabria,41,"Agricultura, Pesca y Alimentación",1.02102966E8
2008,6,cantabria,42,Industria y Energía,5.8077268E7
2008,6,cantabria,43,"Comercio, Turismo y Pymes",3.8088855E7
2008,6,cantabria,44,Subvenciones al Transporte,0
2008,6,cantabria,45,Infraestructuras,3.64272623E8
2008,6,cantabria,46,"Investigación, Desarrollo e Innovación",1.23813E7
2008,6,cantabria,49,Otras Actuaciones de Carácter Económico,2.4344273E7
2008,6,cantabria,91,Alta Dirección,1.4631541E7
2008,6,cantabria,92,Servicios de Carácter General,3.8418392E7
2008,6,cantabria,93,Administración Financiera y Tributaria,2.8203176E7
2008,6,cantabria,94,Transferencias a otras Administraciones Públicas,0
2008,6,cantabria,95,Deuda Pública,8.700122E7
2008,7,castillayleón,11,Justicia,499305
2008,7,castillayleón,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.3259103E7
2008,7,castillayleón,14,Política Exterior,1079139
2008,7,castillayleón,21,Pensiones,1.26E8
2008,7,castillayleón,22,Otras Prestaciones Económicas,0
2008,7,castillayleón,23,Servicios Sociales y Promoción Social,6.98384886E8
2008,7,castillayleón,24,Fomento del Empleo,3.09041189E8
2008,7,castillayleón,26,Acceso a la Vivienda y Fomento de la Edificación,1.58488078E8
2008,7,castillayleón,29,Gestión y Administración de la Seguridad Social,0
2008,7,castillayleón,31,Sanidad,3.290429941E9
2008,7,castillayleón,32,Educación,2.115668189E9
2008,7,castillayleón,33,Cultura,1.92078676E8
2008,7,castillayleón,41,"Agricultura, Pesca y Alimentación",1.550737613E9
2008,7,castillayleón,42,Industria y Energía,1.12001243E8
2008,7,castillayleón,43,"Comercio, Turismo y Pymes",8.5177873E7
2008,7,castillayleón,44,Subvenciones al Transporte,0
2008,7,castillayleón,45,Infraestructuras,8.46578332E8
2008,7,castillayleón,46,"Investigación, Desarrollo e Innovación",2.87646598E8
2008,7,castillayleón,49,Otras Actuaciones de Carácter Económico,5.472732E7
2008,7,castillayleón,91,Alta Dirección,5.6650742E7
2008,7,castillayleón,92,Servicios de Carácter General,1.56517761E8
2008,7,castillayleón,93,Administración Financiera y Tributaria,3.9500364E7
2008,7,castillayleón,94,Transferencias a otras Administraciones Públicas,1.09429294E8
2008,7,castillayleón,95,Deuda Pública,1.80345449E8
2008,8,castillalamancha,11,Justicia,2094850
2008,8,castillalamancha,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.871745E7
2008,8,castillalamancha,14,Política Exterior,4.1184E7
2008,8,castillalamancha,21,Pensiones,1.476902E7
2008,8,castillalamancha,22,Otras Prestaciones Económicas,0
2008,8,castillalamancha,23,Servicios Sociales y Promoción Social,7.2795175E8
2008,8,castillalamancha,24,Fomento del Empleo,2.7568315E8
2008,8,castillalamancha,26,Acceso a la Vivienda y Fomento de la Edificación,1.224708E8
2008,8,castillalamancha,29,Gestión y Administración de la Seguridad Social,0
2008,8,castillalamancha,31,Sanidad,2.56959523E9
2008,8,castillalamancha,32,Educación,1.83315578E9
2008,8,castillalamancha,33,Cultura,1.3727185E8
2008,8,castillalamancha,41,"Agricultura, Pesca y Alimentación",1.36301042E9
2008,8,castillalamancha,42,Industria y Energía,3.401053E7
2008,8,castillalamancha,43,"Comercio, Turismo y Pymes",1.1198386E8
2008,8,castillalamancha,44,Subvenciones al Transporte,0
2008,8,castillalamancha,45,Infraestructuras,4.953207E8
2008,8,castillalamancha,46,"Investigación, Desarrollo e Innovación",8.45734E7
2008,8,castillalamancha,49,Otras Actuaciones de Carácter Económico,1.3770772E8
2008,8,castillalamancha,91,Alta Dirección,1.0103243E8
2008,8,castillalamancha,92,Servicios de Carácter General,1.3410245E8
2008,8,castillalamancha,93,Administración Financiera y Tributaria,1.649868E7
2008,8,castillalamancha,94,Transferencias a otras Administraciones Públicas,5.7452958E8
2008,8,castillalamancha,95,Deuda Pública,1.0057316E8
2008,9,cataluña,11,Justicia,5.7304416424E8
2008,9,cataluña,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.52840602922E9
2008,9,cataluña,14,Política Exterior,8.601896483E7
2008,9,cataluña,21,Pensiones,7.739021494E7
2008,9,cataluña,22,Otras Prestaciones Económicas,0
2008,9,cataluña,23,Servicios Sociales y Promoción Social,1.6053660264E9
2008,9,cataluña,24,Fomento del Empleo,5.4194256961E8
2008,9,cataluña,26,Acceso a la Vivienda y Fomento de la Edificación,3.5135053292E8
2008,9,cataluña,29,Gestión y Administración de la Seguridad Social,0
2008,9,cataluña,31,Sanidad,9.13862321973E9
2008,9,cataluña,32,Educación,5.82479681505E9
2008,9,cataluña,33,Cultura,4.5038566884E8
2008,9,cataluña,41,"Agricultura, Pesca y Alimentación",3.7511543437E8
2008,9,cataluña,42,Industria y Energía,1.2940687954E8
2008,9,cataluña,43,"Comercio, Turismo y Pymes",1.6314931397E8
2008,9,cataluña,44,Subvenciones al Transporte,3.5221716447E8
2008,9,cataluña,45,Infraestructuras,1.30566327578E9
2008,9,cataluña,46,"Investigación, Desarrollo e Innovación",3.9987194419E8
2008,9,cataluña,49,Otras Actuaciones de Carácter Económico,2.3919330722E8
2008,9,cataluña,91,Alta Dirección,1.0564485764E8
2008,9,cataluña,92,Servicios de Carácter General,9.1244204479E8
2008,9,cataluña,93,Administración Financiera y Tributaria,3.914618907E7
2008,9,cataluña,94,Transferencias a otras Administraciones Públicas,3.17287756767E9
2008,9,cataluña,95,Deuda Pública,1.25313039901E9
2008,11,extremadura,11,Justicia,0
2008,11,extremadura,13,Seguridad Ciudadana e Instituciones Penitenciarias,6831726
2008,11,extremadura,14,Política Exterior,1.467593E7
2008,11,extremadura,21,Pensiones,3900000
2008,11,extremadura,22,Otras Prestaciones Económicas,0
2008,11,extremadura,23,Servicios Sociales y Promoción Social,3.36461641E8
2008,11,extremadura,24,Fomento del Empleo,3.12846822E8
2008,11,extremadura,26,Acceso a la Vivienda y Fomento de la Edificación,1.38041709E8
2008,11,extremadura,29,Gestión y Administración de la Seguridad Social,0
2008,11,extremadura,31,Sanidad,1.599915385E9
2008,11,extremadura,32,Educación,9.88868512E8
2008,11,extremadura,33,Cultura,1.11816008E8
2008,11,extremadura,41,"Agricultura, Pesca y Alimentación",7.01274023E8
2008,11,extremadura,42,Industria y Energía,5.9410962E7
2008,11,extremadura,43,"Comercio, Turismo y Pymes",1.85622366E8
2008,11,extremadura,44,Subvenciones al Transporte,0
2008,11,extremadura,45,Infraestructuras,6.26604145E8
2008,11,extremadura,46,"Investigación, Desarrollo e Innovación",8.6427063E7
2008,11,extremadura,49,Otras Actuaciones de Carácter Económico,6.1936724E7
2008,11,extremadura,91,Alta Dirección,3.4324168E7
2008,11,extremadura,92,Servicios de Carácter General,1.30938062E8
2008,11,extremadura,93,Administración Financiera y Tributaria,2.1594947E7
2008,11,extremadura,94,Transferencias a otras Administraciones Públicas,0
2008,11,extremadura,95,Deuda Pública,1.07468943E8
2008,12,galicia,11,Justicia,9.9167373E7
2008,12,galicia,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.79342E7
2008,12,galicia,14,Política Exterior,1.4903755E7
2008,12,galicia,21,Pensiones,2.1780377E7
2008,12,galicia,22,Otras Prestaciones Económicas,0
2008,12,galicia,23,Servicios Sociales y Promoción Social,4.93342053E8
2008,12,galicia,24,Fomento del Empleo,3.45675138E8
2008,12,galicia,26,Acceso a la Vivienda y Fomento de la Edificación,2.33993741E8
2008,12,galicia,29,Gestión y Administración de la Seguridad Social,0
2008,12,galicia,31,Sanidad,3.594350756E9
2008,12,galicia,32,Educación,2.344303192E9
2008,12,galicia,33,Cultura,2.12830188E8
2008,12,galicia,41,"Agricultura, Pesca y Alimentación",6.9572214E8
2008,12,galicia,42,Industria y Energía,2.59349347E8
2008,12,galicia,43,"Comercio, Turismo y Pymes",1.19950636E8
2008,12,galicia,44,Subvenciones al Transporte,0
2008,12,galicia,45,Infraestructuras,9.14460288E8
2008,12,galicia,46,"Investigación, Desarrollo e Innovación",1.30850096E8
2008,12,galicia,49,Otras Actuaciones de Carácter Económico,7.2713797E7
2008,12,galicia,91,Alta Dirección,4.2090491E7
2008,12,galicia,92,Servicios de Carácter General,2.87010932E8
2008,12,galicia,93,Administración Financiera y Tributaria,6.9120251E7
2008,12,galicia,94,Transferencias a otras Administraciones Públicas,9.56088955E8
2008,12,galicia,95,Deuda Pública,6.19309449E8
2008,13,madrid,11,Justicia,4.69772279E8
2008,13,madrid,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.40592806E8
2008,13,madrid,14,Política Exterior,3.9534361E7
2008,13,madrid,21,Pensiones,0
2008,13,madrid,22,Otras Prestaciones Económicas,0
2008,13,madrid,23,Servicios Sociales y Promoción Social,1.34901846E9
2008,13,madrid,24,Fomento del Empleo,5.49436172E8
2008,13,madrid,26,Acceso a la Vivienda y Fomento de la Edificación,5.40911816E8
2008,13,madrid,29,Gestión y Administración de la Seguridad Social,0
2008,13,madrid,31,Sanidad,6.877602853E9
2008,13,madrid,32,Educación,4.701222488E9
2008,13,madrid,33,Cultura,3.06361253E8
2008,13,madrid,41,"Agricultura, Pesca y Alimentación",5.1524068E7
2008,13,madrid,42,Industria y Energía,2.7577202E7
2008,13,madrid,43,"Comercio, Turismo y Pymes",5.297687E7
2008,13,madrid,44,Subvenciones al Transporte,0
2008,13,madrid,45,Infraestructuras,1.949046158E9
2008,13,madrid,46,"Investigación, Desarrollo e Innovación",1.566947E8
2008,13,madrid,49,Otras Actuaciones de Carácter Económico,4.2000054E7
2008,13,madrid,91,Alta Dirección,4.1169357E7
2008,13,madrid,92,Servicios de Carácter General,6.12984967E8
2008,13,madrid,93,Administración Financiera y Tributaria,1.41233107E8
2008,13,madrid,94,Transferencias a otras Administraciones Públicas,7.0620747E7
2008,13,madrid,95,Deuda Pública,7.64334716E8
2008,14,murcia,11,Justicia,0
2008,14,murcia,13,Seguridad Ciudadana e Instituciones Penitenciarias,5.3779879E7
2008,14,murcia,14,Política Exterior,6965230
2008,14,murcia,21,Pensiones,1416177
2008,14,murcia,22,Otras Prestaciones Económicas,0
2008,14,murcia,23,Servicios Sociales y Promoción Social,2.71094822E8
2008,14,murcia,24,Fomento del Empleo,1.15806342E8
2008,14,murcia,26,Acceso a la Vivienda y Fomento de la Edificación,3.5439788E7
2008,14,murcia,29,Gestión y Administración de la Seguridad Social,1.1304513E7
2008,14,murcia,31,Sanidad,1.725819797E9
2008,14,murcia,32,Educación,1.283028374E9
2008,14,murcia,33,Cultura,8.6683128E7
2008,14,murcia,41,"Agricultura, Pesca y Alimentación",2.78424838E8
2008,14,murcia,42,Industria y Energía,7.7164071E7
2008,14,murcia,43,"Comercio, Turismo y Pymes",3.8560332E7
2008,14,murcia,44,Subvenciones al Transporte,0
2008,14,murcia,45,Infraestructuras,3.53544551E8
2008,14,murcia,46,"Investigación, Desarrollo e Innovación",4.5170683E7
2008,14,murcia,49,Otras Actuaciones de Carácter Económico,2.8871086E7
2008,14,murcia,91,Alta Dirección,2.2460735E7
2008,14,murcia,92,Servicios de Carácter General,2.0994357E8
2008,14,murcia,93,Administración Financiera y Tributaria,3.5813338E7
2008,14,murcia,94,Transferencias a otras Administraciones Públicas,0
2008,14,murcia,95,Deuda Pública,5.1300508E7
2008,15,navarra,11,Justicia,2.9814797E7
2008,15,navarra,13,Seguridad Ciudadana e Instituciones Penitenciarias,9.3460751E7
2008,15,navarra,14,Política Exterior,2.6295055E7
2008,15,navarra,21,Pensiones,1.3335281E7
2008,15,navarra,22,Otras Prestaciones Económicas,5.26983E7
2008,15,navarra,23,Servicios Sociales y Promoción Social,2.9395773E8
2008,15,navarra,24,Fomento del Empleo,7.0691811E7
2008,15,navarra,26,Acceso a la Vivienda y Fomento de la Edificación,2.73881959E8
2008,15,navarra,29,Gestión y Administración de la Seguridad Social,0
2008,15,navarra,31,Sanidad,8.76547957E8
2008,15,navarra,32,Educación,6.37058935E8
2008,15,navarra,33,Cultura,1.09166077E8
2008,15,navarra,41,"Agricultura, Pesca y Alimentación",1.50512476E8
2008,15,navarra,42,Industria y Energía,2.38842817E8
2008,15,navarra,43,"Comercio, Turismo y Pymes",2.7361417E7
2008,15,navarra,44,Subvenciones al Transporte,2.3962275E7
2008,15,navarra,45,Infraestructuras,2.24519E8
2008,15,navarra,46,"Investigación, Desarrollo e Innovación",1.42486767E8
2008,15,navarra,49,Otras Actuaciones de Carácter Económico,9311514
2008,15,navarra,91,Alta Dirección,2.0214302E7
2008,15,navarra,92,Servicios de Carácter General,1.27072053E8
2008,15,navarra,93,Administración Financiera y Tributaria,2.2187743E7
2008,15,navarra,94,Transferencias a otras Administraciones Públicas,7.95916071E8
2008,15,navarra,95,Deuda Pública,2.8033001E7
2008,16,paísvasco,11,Justicia,1.61894E8
2008,16,paísvasco,13,Seguridad Ciudadana e Instituciones Penitenciarias,6.38834E8
2008,16,paísvasco,14,Política Exterior,5.9397E7
2008,16,paísvasco,21,Pensiones,0
2008,16,paísvasco,22,Otras Prestaciones Económicas,0
2008,16,paísvasco,23,Servicios Sociales y Promoción Social,3.68884494E8
2008,16,paísvasco,24,Fomento del Empleo,8.1278443E7
2008,16,paísvasco,26,Acceso a la Vivienda y Fomento de la Edificación,2.07366E8
2008,16,paísvasco,29,Gestión y Administración de la Seguridad Social,0
2008,16,paísvasco,31,Sanidad,3.179261E9
2008,16,paísvasco,32,Educación,2.489636568E9
2008,16,paísvasco,33,Cultura,7.5309E7
2008,16,paísvasco,41,"Agricultura, Pesca y Alimentación",1.487418E8
2008,16,paísvasco,42,Industria y Energía,2.8359E7
2008,16,paísvasco,43,"Comercio, Turismo y Pymes",7.6231E7
2008,16,paísvasco,44,Subvenciones al Transporte,0
2008,16,paísvasco,45,Infraestructuras,9.929921E8
2008,16,paísvasco,46,"Investigación, Desarrollo e Innovación",3.134937E8
2008,16,paísvasco,49,Otras Actuaciones de Carácter Económico,1.486862E8
2008,16,paísvasco,91,Alta Dirección,6.2373E7
2008,16,paísvasco,92,Servicios de Carácter General,6.03183944E8
2008,16,paísvasco,93,Administración Financiera y Tributaria,4.2357E7
2008,16,paísvasco,94,Transferencias a otras Administraciones Públicas,0
2008,16,paísvasco,95,Deuda Pública,2.669191E8
2008,17,rioja,11,Justicia,0
2008,17,rioja,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.0365691E7
2008,17,rioja,14,Política Exterior,7407157
2008,17,rioja,21,Pensiones,40000
2008,17,rioja,22,Otras Prestaciones Económicas,0
2008,17,rioja,23,Servicios Sociales y Promoción Social,1.16913302E8
2008,17,rioja,24,Fomento del Empleo,3.0268521E7
2008,17,rioja,26,Acceso a la Vivienda y Fomento de la Edificación,1.5992269E7
2008,17,rioja,29,Gestión y Administración de la Seguridad Social,0
2008,17,rioja,31,Sanidad,4.49510765E8
2008,17,rioja,32,Educación,2.53135918E8
2008,17,rioja,33,Cultura,2.9415417E7
2008,17,rioja,41,"Agricultura, Pesca y Alimentación",5.6486263E7
2008,17,rioja,42,Industria y Energía,3869304
2008,17,rioja,43,"Comercio, Turismo y Pymes",6.4664709E7
2008,17,rioja,44,Subvenciones al Transporte,0
2008,17,rioja,45,Infraestructuras,1.32672695E8
2008,17,rioja,46,"Investigación, Desarrollo e Innovación",2.2862016E7
2008,17,rioja,49,Otras Actuaciones de Carácter Económico,7621609
2008,17,rioja,91,Alta Dirección,1.809524E7
2008,17,rioja,92,Servicios de Carácter General,3.9030758E7
2008,17,rioja,93,Administración Financiera y Tributaria,1.6873232E7
2008,17,rioja,94,Transferencias a otras Administraciones Públicas,0
2008,17,rioja,95,Deuda Pública,2.7675676E7
2008,10,comunidadvalenciana,11,Justicia,2.8703818E8
2008,10,comunidadvalenciana,13,Seguridad Ciudadana e Instituciones Penitenciarias,8.514685E7
2008,10,comunidadvalenciana,14,Política Exterior,7.219572E7
2008,10,comunidadvalenciana,21,Pensiones,2955570
2008,10,comunidadvalenciana,22,Otras Prestaciones Económicas,0
2008,10,comunidadvalenciana,23,Servicios Sociales y Promoción Social,5.8873143E8
2008,10,comunidadvalenciana,24,Fomento del Empleo,4.6212799E8
2008,10,comunidadvalenciana,26,Acceso a la Vivienda y Fomento de la Edificación,1.6984103E8
2008,10,comunidadvalenciana,29,Gestión y Administración de la Seguridad Social,0
2008,10,comunidadvalenciana,31,Sanidad,5.43890829E9
2008,10,comunidadvalenciana,32,Educación,4.02962309E9
2008,10,comunidadvalenciana,33,Cultura,4.3493315E8
2008,10,comunidadvalenciana,41,"Agricultura, Pesca y Alimentación",4.470599E8
2008,10,comunidadvalenciana,42,Industria y Energía,1.6752263E8
2008,10,comunidadvalenciana,43,"Comercio, Turismo y Pymes",1.5020683E8
2008,10,comunidadvalenciana,44,Subvenciones al Transporte,0
2008,10,comunidadvalenciana,45,Infraestructuras,7.7329579E8
2008,10,comunidadvalenciana,46,"Investigación, Desarrollo e Innovación",1.3032957E8
2008,10,comunidadvalenciana,49,Otras Actuaciones de Carácter Económico,6.100618E7
2008,10,comunidadvalenciana,91,Alta Dirección,1.0289415E8
2008,10,comunidadvalenciana,92,Servicios de Carácter General,2.6612592E8
2008,10,comunidadvalenciana,93,Administración Financiera y Tributaria,9.879949E7
2008,10,comunidadvalenciana,94,Transferencias a otras Administraciones Públicas,0
2008,10,comunidadvalenciana,95,Deuda Pública,4.6372902E8
2008,18,ceuta,11,Justicia,0
2008,18,ceuta,13,Seguridad Ciudadana e Instituciones Penitenciarias,4685500
2008,18,ceuta,14,Política Exterior,0
2008,18,ceuta,21,Pensiones,0
2008,18,ceuta,22,Otras Prestaciones Económicas,0
2008,18,ceuta,23,Servicios Sociales y Promoción Social,1.570851432E7
2008,18,ceuta,24,Fomento del Empleo,6450000
2008,18,ceuta,26,Acceso a la Vivienda y Fomento de la Edificación,1.787880801E7
2008,18,ceuta,29,Gestión y Administración de la Seguridad Social,0
2008,18,ceuta,31,Sanidad,2994226
2008,18,ceuta,32,Educación,8550355
2008,18,ceuta,33,Cultura,1.873196434E7
2008,18,ceuta,41,"Agricultura, Pesca y Alimentación",438300
2008,18,ceuta,42,Industria y Energía,3327000
2008,18,ceuta,43,"Comercio, Turismo y Pymes",8038715.93
2008,18,ceuta,44,Subvenciones al Transporte,0
2008,18,ceuta,45,Infraestructuras,5.319405864E7
2008,18,ceuta,46,"Investigación, Desarrollo e Innovación",60000
2008,18,ceuta,49,Otras Actuaciones de Carácter Económico,62000
2008,18,ceuta,91,Alta Dirección,2747683.86
2008,18,ceuta,92,Servicios de Carácter General,8.404600899E7
2008,18,ceuta,93,Administración Financiera y Tributaria,1.39112E7
2008,18,ceuta,94,Transferencias a otras Administraciones Públicas,0
2008,18,ceuta,95,Deuda Pública,1.32177104E7
2008,19,melilla,11,Justicia,0
2008,19,melilla,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.587808912E7
2008,19,melilla,14,Política Exterior,0
2008,19,melilla,21,Pensiones,616035
2008,19,melilla,22,Otras Prestaciones Económicas,0
2008,19,melilla,23,Servicios Sociales y Promoción Social,2.181779299E7
2008,19,melilla,24,Fomento del Empleo,3164930
